date,code,name,verdict,score,streak,vol_mult,buy_days,sell_days,call_net_win,call_val_win,put_call_win,buy_ratio,blk_n,blk_value,blk_last,blk_dir,blk_wdir,blk_prem,blk_inst_ratio,window,win_len
2026-07-02,2845,遠東銀,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,140290701.0,2026-07-02,sell,-0.5,-0.020000000000000018,0.30519128990595035,10,10.0
2026-07-02,2881,富邦金,unclear,0.0,0,0.6205997219752162,4,6,-98580.0,66464000.0,0.0,0.0,6,3233630850.0,2026-07-01,buy,0.27472490405019484,0.012351694023539434,0.77534271560404,10,10.0
2026-07-02,2882,國泰金,unclear,0.0,0,0.26998754642909756,5,5,1223060.0,92950460.0,0.03799959677445383,0.07245338025843706,3,4181750900.0,2026-07-01,neutral,-0.24272129647894616,0.0002637474173796437,-0.5678691869235922,10,10.0
2026-07-02,2882A,國泰特,unclear,0.0,0,,0,0,0.0,0.0,,0.0,3,94998000.0,2026-06-29,neutral,0.0,-0.001380627338972139,0.00495427896832543,10,10.0
2026-07-02,2883,凱基金,unclear,0.0,0,0.3823144522969665,4,6,-9951850.0,74701130.0,0.0,0.06378649329379506,7,414365595.0,2026-07-01,buy,0.4364341228667887,-0.021323695280752827,4.814853655863971,10,10.0
2026-07-02,2885,元大金,hedge_suspect,0.03362605530928663,2,0.04634279694355172,6,4,4731650.0,14773690.0,0.0,0.6054327808471455,3,60696340.0,2026-07-01,sell,-0.6372030010376244,-0.004738490311400699,-22.665585695941466,10,10.0
2026-07-02,2886,兆豐金,unclear,0.0,0,0.7216508305785859,5,5,1049260.0,8664830.0,0.0,0.0,4,100494570.0,2026-07-01,buy,0.4073006631104546,-0.000480712218363133,11.407869878442188,10,10.0
2026-07-02,2887,台新新光金,unclear,0.0,0,0.4935705084566821,5,5,9504190.0,51463660.0,0.0,0.10694264649506359,2,71401250.0,2026-07-01,buy,0.7985942122861994,0.010865963154038842,7.405374494144009,10,10.0
2026-07-02,2887H,台新新光庚特二,unclear,0.0,0,,0,0,0.0,0.0,,0.0,2,146907300.0,2026-07-02,neutral,-0.14110633031850697,-0.021094489483640698,,10,10.0
2026-07-02,2890,永豐金,unclear,0.0,0,0.46428229195661397,4,6,6639330.0,25461640.0,0.0,0.0,3,160606700.0,2026-07-01,neutral,0.20795116268499383,-0.07260880845367389,10.489263988675441,10,10.0
2026-07-02,2891,中信金,unclear,0.0,0,0.48093355673606164,4,6,3027870.0,20813320.0,0.0,0.12229690735648573,10,353891451.0,2026-07-02,buy,0.3686022087603354,0.0028684235887726454,-3.338685690658291,10,10.0
2026-07-02,2912,統一超,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,20235690.0,2026-06-18,sell,-0.5,0.0,-33.449966865473826,10,10.0
2026-07-02,3008,大立光,unclear,0.0,0,0.4305534841031134,4,6,25615360.0,550319220.0,0.013410816362183388,0.07272932968794192,1,262322580.0,2026-06-17,buy,0.5,-0.00027599611273076974,15.120761506691494,10,10.0
2026-07-02,3016,嘉晶,unclear,1.2082192745818248,1,1.2082192745818248,6,4,10399010.0,48566190.0,0.03338865988870035,0.985190633591518,1,1674750000.0,2026-06-29,neutral,0.0,-0.04938271604938271,1.0097446215853112,10,10.0
2026-07-02,3017,奇鋐,same_dir_buy,12.03277977783236,3,2.980280070450251,5,5,223052280.0,591639620.0,0.02200871875348713,0.9660437965287625,4,413612934.0,2026-06-29,buy,0.34582203611650114,-0.00320270787244827,4.346998068005291,10,10.0
2026-07-02,3022,威強電,unclear,7.651665711024256,3,2.5505552370080853,5,5,-492180.0,8057390.0,0.0,0.5522936612368983,1,150122700.0,2026-06-23,neutral,0.0,0.0,0.07859956355701038,10,10.0
2026-07-02,3034,聯詠,lean_buy,0.0,0,0.6038287889119522,7,3,43499020.0,219035500.0,0.0018760885792485694,0.2858425962189879,4,751160660.0,2026-06-29,buy,0.2717146156189809,-0.055833590924404035,1.8363953418433814,10,10.0
2026-07-02,3036,文曄,sell_avoid,0.21883385181163315,1,0.8225179289578988,4,6,3605980.0,59118840.0,0.005264480832167884,0.8249494552784277,4,885160000.0,2026-06-23,sell,-0.7339464051696868,-0.03822496975505896,-2.5651920223462423,10,10.0
2026-07-02,3037,欣興,unclear,0.0,0,0.7927997908652948,5,5,-12019330.0,127352550.0,0.0011355877836761023,0.014519675823298871,5,2084580400.0,2026-07-02,buy,0.41450797484232316,0.026538150042587146,-2.536479394126511,10,10.0
2026-07-02,3044,健鼎,unclear,0.0,0,0.4674018690649903,4,6,5061090.0,85512860.0,0.0008420955631702647,0.008751379157173767,6,548188369.0,2026-07-01,buy,0.270040125568589,0.009470978595541904,-1.4067201916500347,10,10.0
2026-07-02,3231,緯創,lean_buy,0.0,0,0.7510489648698058,6,4,9587670.0,167338970.0,0.007141552263647852,0.013828886606588363,1,110950000.0,2026-06-30,buy,0.5,0.0,7.560117142857143,10,10.0
2026-07-02,3311,閎暉,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,22461250.0,2026-06-25,neutral,0.0,0.0,0.046650420168067225,10,10.0
2026-07-02,3376,新日興,unclear,0.0,0,0.23053178635437144,3,7,-5734680.0,66100320.0,0.017106119909858226,0.000270143397429652,1,16623600.0,2026-06-26,neutral,0.0,0.017480719794344513,-39.21185802112659,10,10.0
2026-07-02,3443,創意,hedge_suspect,3.2764252305657164,3,2.184283487043811,5,5,14476580.0,42062670.0,0.002789409231510981,0.9989868380010883,1,132600000.0,2026-06-26,sell,-0.5,0.0,-8.087133333333334,10,10.0
2026-07-02,3481,群創,hedge_suspect,0.0,0,0.4146973015428225,6,4,146788220.0,526295280.0,0.008654153235043264,0.3055351557060876,1,34075400.0,2026-06-24,sell,-0.5,0.0,-41.076054989816704,10,10.0
2026-07-02,3533,嘉澤,unclear,2.4176671374764593,2,1.2088335687382297,6,4,-20342050.0,117536170.0,0.003755099387703377,0.3911959526358306,2,51708840.0,2026-06-30,neutral,0.0,0.006073744630174377,-5.195781417645416,10,10.0
2026-07-02,3653,健策,unclear,1.0319648913104853,1,1.374375738048502,5,5,-4407210.0,31917080.0,0.33504976019109517,0.7116081000188913,3,401507500.0,2026-06-24,neutral,-0.24913918170893445,0.019070823675007325,-8.028458546851553,10,10.0
2026-07-02,3661,世芯-KY,hedge_suspect,8.693304036229408,4,4.269852989944847,6,4,289319350.0,637169170.0,0.018148429874596726,0.9373066131973264,7,3571172320.0,2026-06-29,sell,-0.4910068299364507,-0.01661759521814208,-1.6847776278687105,10,10.0
2026-07-02,3665,貿聯-KY,unclear,0.0,0,1.4557408690762752,4,6,-23472250.0,196914250.0,0.01899126142470644,0.262670398360126,2,102190000.0,2026-07-02,neutral,0.10710441334768568,-0.0062593659638236565,3.36308445053332,10,10.0
2026-07-02,3702,大聯大,sell_avoid,0.0,0,0.7328747810759383,4,6,228380.0,26948300.0,0.0,0.0041331580405313305,1,111280000.0,2026-06-25,sell,-0.5,0.0,-1.859375,10,10.0
2026-07-02,3711,日月光投控,unclear,8.178066730153455,3,1.9086341433078873,5,5,85144200.0,550971500.0,0.015729579479156364,0.954400568375434,17,2513985522.0,2026-07-02,buy,0.42825813576821387,-0.0014709087178833844,19.480294146658178,10,10.0
2026-07-02,4722,國精化,unclear,0.0,0,0.939717976805244,4,6,20571560.0,63595520.0,0.00680771224136543,0.08780615454559872,1,164320000.0,2026-07-01,buy,0.5,0.147005444646098,-0.21299107534079845,10,10.0
2026-07-02,4919,新唐,unclear,0.5643187009925588,1,0.5643187009925588,5,5,7488820.0,42028180.0,0.0,0.9246970246507498,1,58407500.0,2026-06-18,neutral,0.0,-0.025445292620865145,4.365911569575825,10,10.0
2026-07-02,4958,臻鼎-KY,unclear,0.0,0,0.5125455731290313,4,6,-150659950.0,659942330.0,0.011535856474004328,0.041877174491233286,3,1659808000.0,2026-06-24,neutral,-0.11925053982147332,-0.0017792030849463653,-3.35359863490235,10,10.0
2026-07-02,5007,三星,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,40600000.0,2026-06-18,buy,0.5,0.03571428571428581,-0.010344827586206896,10,10.0
2026-07-02,5434,崇越,unclear,0.24873926804951943,1,0.24873926804951943,5,5,452850.0,4935440.0,0.0,0.7626274418242664,2,50094340.0,2026-06-25,neutral,0.0,-0.0080328711984248,6.410958403683929,10,10.0
2026-07-02,5538,東明-KY,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,41570100.0,2026-06-22,neutral,0.0,0.0,0.0031080031080031076,10,10.0
2026-07-02,5871,中租-KY,unclear,0.3185548133328812,1,0.21236987555525413,4,6,-1344000.0,4933160.0,0.0,1.0,1,152045000.0,2026-06-30,buy,0.5,0.0,0.7717751159196291,10,10.0
2026-07-02,5876,上海商銀,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,15012436.0,2026-07-02,neutral,0.0,0.044205495818399054,-6.245016734792408,10,10.0
2026-07-02,6214,精誠,unclear,1.8322963649653254,1,1.8322963649653254,3,7,-2661680.0,8678960.0,0.0,0.8270561106840891,3,46255000.0,2026-06-22,neutral,0.0,0.08851408030131293,-9.643721089611933,10,10.0
2026-07-02,6285,啟碁,unclear,0.7006955893383539,1,0.3503477946691769,5,5,-9966360.0,240966530.0,0.04591675034702952,0.8340215108407809,1,19475000.0,2026-06-29,buy,1.0,0.006355932203389925,1.3286648523748394,10,10.0
2026-07-02,6415,矽力*-KY,lean_buy,0.8151042890866913,1,0.40755214454334565,6,4,10289640.0,65070480.0,0.0,0.4565222842413027,1,20996920.0,2026-06-23,buy,1.0,0.05010852713178293,40.69797475058247,10,10.0
2026-07-02,6446,藥華藥,unclear,0.0,0,,0,0,0.0,0.0,,0.0,2,51969777.0,2026-06-25,neutral,0.0,-0.011605606625001432,16.123210611429023,10,10.0
2026-07-02,6464,台數科,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,32292000.0,2026-06-30,neutral,0.0,0.0,0.004830917874396135,10,10.0
2026-07-02,6669,緯穎,lean_buy,10.316821482194861,4,2.5792053705487152,6,4,170337130.0,499637180.0,0.014932735790398945,0.9539123628322211,1,25037500.0,2026-07-01,neutral,0.0,-0.005461767626613657,56.700685971043434,10,10.0
2026-07-02,6770,力積電,sell_avoid,0.0,0,0.9862114952222378,4,6,-140937640.0,368005350.0,0.025280502036179636,0.09588746736034363,8,1390290100.0,2026-06-25,sell,-0.34863069225624205,-0.036314882833513286,-8.85644445961314,10,10.0
2026-07-02,6902,GOGOLOOK,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,586560000.0,2026-06-22,sell,-0.5,-0.08045977011494254,-0.004882625818330605,10,10.0
2026-07-02,6918,愛派司,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,15300000.0,2026-06-30,buy,0.5,0.03734439834024905,-0.023627450980392158,10,10.0
2026-07-02,6994,富威電力,unclear,0.0,0,0.9151193633952255,4,2,-8260.0,17630.0,0.0,0.0,6,168916000.0,2026-06-30,neutral,-0.14735134623126286,-0.050206022718189705,0.3528968362973312,10,10.0
2026-07-02,7610,聯友金屬-創,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,833400000.0,2026-06-18,neutral,0.0,0.0,0.2955388888888889,10,10.0
2026-07-02,7769,鴻勁,sell_avoid,0.0,0,0.6936912266198202,3,7,-16780820.0,56259330.0,0.0,0.3255944444858245,10,448027290.0,2026-07-02,sell,-0.6680674228572103,-0.007691822342178895,-21.9509427204758,10,10.0
2026-07-02,8464,億豐,unclear,15.90967340216801,3,3.347500302836278,6,4,1774130.0,3372680.0,0.0,0.9911084459424531,2,43962250.0,2026-06-26,buy,0.5842342009337557,0.01145755441182931,1.5664949587430124,10,10.0
2026-07-02,9904,寶成,unclear,0.33822230264068204,1,0.6764446052813641,3,7,-2620600.0,5994590.0,0.0,0.9037668754130346,1,49685000.0,2026-06-18,sell,-0.5,0.0,-9.203103684210525,10,10.0
2026-07-02,9945,潤泰新,unclear,0.0,0,0.7958856459590196,5,5,257160.0,5583870.0,0.0,0.0,1,20593050.0,2026-07-01,neutral,0.0,0.09812030075187961,-3.8840090807335486,10,10.0
2026-07-02,總計,,unclear,0.0,0,,0,0,0.0,0.0,,0.0,11,166754744573.0,2026-07-02,neutral,0.0,,,10,10.0
2026-07-02,00403A,主動統一升級50,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,436900000.0,2026-06-10,neutral,0.0,0.0239043824701195,-1.2086526115815974,15,15.0
2026-07-02,0050,元大台灣50,hedge_suspect,0.0,0,0.5515286918866348,9,6,71938780.0,864940370.0,0.17907642581187416,0.013694837295425095,2,3554000000.0,2026-06-17,sell,-0.7059651097355093,-0.017604095645597315,-4.997621435551491,15,15.0
2026-07-02,00878,國泰永續高股息,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,899924220.0,2026-06-10,neutral,0.0,0.004430379746835245,-0.046769269528049814,15,15.0
2026-07-02,01010T,京城樂富R1,unclear,0.0,0,,0,0,0.0,0.0,,0.0,2,230007580.0,2026-07-01,neutral,0.0,0.002037066169732317,0.002345903466072371,15,15.0
2026-07-02,1216,統一,unclear,0.33149726690155956,1,0.4515187330866159,7,8,1120960.0,9151260.0,0.0,0.9848376484050922,3,182375300.0,2026-07-01,sell,-0.2658172460854074,-0.04634369659964813,-2.625512528286451,15,15.0
2026-07-02,1301,台塑,unclear,2.1607263796612,1,2.1607263796612,8,7,75058810.0,184223630.0,0.00156288311114052,0.8112793799203433,1,33180910.0,2026-06-23,neutral,0.0,0.15257315842583252,-9.516352622637534,15,15.0
2026-07-02,1303,南亞,unclear,2.735244020280923,3,0.9117480067603076,10,5,220328190.0,697176980.0,0.014640930915418349,0.9417818590761142,2,172877150.0,2026-07-02,neutral,0.0,-0.12360285598228789,27.374433116233117,15,15.0
2026-07-02,1326,台化,lean_buy,8.621786431790063,4,2.155446607947516,11,4,77734980.0,208561590.0,0.021122105944819464,0.964272561307337,2,35820200.0,2026-06-23,neutral,0.0,0.08516350089199942,-36.870130468283264,15,15.0
2026-07-02,1423,利華,unclear,0.0,0,,0,0,0.0,0.0,,0.0,2,75859750.0,2026-06-25,buy,0.5,0.10176052316873126,-0.010633648278566698,15,15.0
2026-07-02,1436,華友聯,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,134850000.0,2026-07-01,neutral,0.0,0.0,0.037333333333333336,15,15.0
2026-07-02,1466,聚隆,unclear,0.0,0,,0,0,0.0,0.0,,0.0,2,26660950.0,2026-07-02,sell,-0.5,-0.17887333246062684,0.08402426395158463,15,15.0
2026-07-02,1472,三洋實業,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,456290053.0,2026-06-17,buy,0.5,0.0978021978021979,0.00019943454695471962,15,15.0
2026-07-02,1519,華城,sell_avoid,0.1522085704443311,1,0.3044171408886622,5,10,-20416610.0,167216340.0,0.06221850089530724,0.7606106479926614,2,181707000.0,2026-06-29,sell,-0.5,0.0005796172564651469,-3.500202017533722,15,15.0
2026-07-02,1590,亞德客-KY,lean_buy,3.877364666541678,2,1.292454888847226,9,6,12838460.0,56555100.0,0.0,0.4616935819479355,1,27457500.0,2026-06-10,buy,0.5,0.017509727626459082,0.36690885914595284,15,15.0
2026-07-02,2002,中鋼,unclear,0.0,0,0.44548898114816815,4,11,-2889600.0,19539200.0,0.0,0.10542690223129443,1,96416800.0,2026-06-18,buy,0.5,0.0,6.859949484944533,15,15.0
2026-07-02,2027,大成鋼,sell_avoid,0.0,0,1.621089427916239,5,10,-25899690.0,109839720.0,0.0,0.019046716332902006,1,17399200.0,2026-06-30,sell,-1.0,-0.09789343246592319,-4.425466814566187,15,15.0
2026-07-02,2059,川湖,unclear,3.8105272945939395,4,1.0616360474473578,8,7,8040640.0,332689290.0,0.009078651134215953,0.6896732958275346,2,570238920.0,2026-06-15,neutral,-0.10267569951205716,0.011004966988170897,-0.5193873648610305,15,15.0
2026-07-02,2101,南港,unclear,0.0,0,0.0,1,0,17880.0,30620.0,0.0,0.0,6,701148002.0,2026-06-29,neutral,-0.13389416176358154,-0.004352170134286754,0.058311704923035626,15,15.0
2026-07-02,2106,建大,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,11979030.0,2026-06-17,neutral,0.0,0.10816901408450708,-0.6363416111321201,15,15.0
2026-07-02,2211,長榮鋼,unclear,0.0,0,0.0,2,2,-38050.0,122870.0,0.0,0.0,1,20871500.0,2026-06-30,sell,-1.0,-0.10010649627263046,-0.5513787844668567,15,15.0
2026-07-02,2301,光寶科,unclear,0.0,0,1.395542422261616,5,10,-17539750.0,372492770.0,0.009116767554978315,0.2764553516414753,6,626681305.0,2026-06-17,neutral,-0.041079927380313346,0.011219475153711508,-29.762073483267542,15,15.0
2026-07-02,2303,聯電,unclear,0.0,0,0.5447821869215741,9,6,233795820.0,1200573150.0,0.016044836584926125,0.016275115789752444,5,8187315500.0,2026-06-26,neutral,0.06607584012122167,0.0,-0.6914763665819401,15,15.0
2026-07-02,2308,台達電,unclear,0.0,0,0.5188180422594808,6,9,-65767480.0,333483480.0,0.016293760638458013,0.26089932789185233,36,8450535850.0,2026-07-02,neutral,-0.2249741533846046,0.003485928755094722,-26.13780259981975,15,15.0
2026-07-02,2317,鴻海,sell_avoid,0.0,0,0.4222416577707852,6,9,-151301910.0,801723310.0,0.02129401725889696,0.004428324850920211,27,5330774589.0,2026-07-02,sell,-0.3755562242551239,0.003687527635830457,-14.0989986561407,15,15.0
2026-07-02,2327,國巨*,unclear,0.0,0,1.001729921159757,9,6,342195110.0,1197230300.0,0.010036556876316946,0.0003612862610002159,19,12951300061.0,2026-07-01,neutral,-0.09886783519562221,0.006503955301413511,-3.6041145726026738,15,15.0
2026-07-02,2330,台積電,unclear,0.0,0,0.8702514972235327,8,7,420848410.0,2557735350.0,0.020862924696255225,0.016261046438068708,132,139664078672.0,2026-07-02,neutral,-0.1288146800384601,-0.0015401467359186301,-7.399859850915238,15,15.0
2026-07-02,2344,華邦電,hedge_suspect,0.0,0,0.6962771147975972,9,6,321498760.0,1336140600.0,0.017319651839035503,0.0,3,960371124.0,2026-07-01,sell,-0.5357549921503054,-0.0011291050152728065,-11.772247157860194,15,15.0
2026-07-02,2345,智邦,lean_buy,8.012000283074242,3,2.6249522317229963,9,6,164576760.0,578052230.0,0.026868748521219267,0.9158929189502036,6,392434428.0,2026-06-26,neutral,0.017415375696854,0.018798677720539055,3.4071778992846165,15,15.0
2026-07-02,2357,華碩,unclear,1.1056941131111593,1,1.1056941131111593,5,10,-39629660.0,144712720.0,0.0867853219813711,0.8793661335047228,2,906950000.0,2026-07-02,neutral,0.0,0.0054553527951281145,-1.6951260014333756,15,15.0
2026-07-02,2360,致茂,unclear,0.0,0,0.7383771367129749,7,8,-8039660.0,29150230.0,0.0004270978307889852,0.0,19,3191380221.0,2026-06-30,neutral,0.20121929276066663,-0.0031284774089000316,2.7663349252172984,15,15.0
2026-07-02,2382,廣達,unclear,0.0,0,,0,0,0.0,0.0,,0.0,5,943621750.0,2026-06-30,neutral,0.1662857972487387,-0.020948536565540077,5.704943299579519,15,15.0
2026-07-02,2383,台光電,hedge_suspect,0.48903264488962395,2,0.36899095532959725,10,5,20823560.0,110362630.0,0.005042558337002298,0.42456851439553955,7,1207380145.0,2026-06-29,sell,-0.3373378970050895,-0.002502281044175593,-5.4573166100888635,15,15.0
2026-07-02,2385,群光,unclear,0.0,0,0.22332310730670868,3,12,-7625140.0,13085170.0,0.0,0.0,2,315750000.0,2026-06-12,buy,0.5,0.07035976313203238,0.010099157561361836,15,15.0
2026-07-02,2395,研華,unclear,7.719545106508648,4,1.6656927097265375,10,5,26380470.0,115189670.0,0.0,0.5618290694370669,8,699533551.0,2026-06-29,neutral,0.15860882704109214,-0.0021744254756216256,2.1625488546438567,15,15.0
2026-07-02,2408,南亞科,hedge_suspect,0.0,0,0.6185084781392897,10,5,400383180.0,1728450070.0,0.024098549748677436,0.0,5,777050757.0,2026-06-29,sell,-0.2654267834398365,0.007696446898693131,5.3688730258839445,15,15.0
2026-07-02,2412,中華電,unclear,0.0,0,0.31638755980861244,5,9,-77000.0,1288800.0,0.0,0.0,1,20093000.0,2026-07-01,sell,-0.5,0.0,-31.47268309859155,15,15.0
2026-07-02,2449,京元電子,sell_avoid,0.1377312045486696,1,1.2274566827158986,7,8,-8024300.0,461147360.0,0.00994090045316534,0.5305085624038265,4,136194686.0,2026-06-30,sell,-0.8877913929769624,-0.04228054222580916,40.034936348397615,15,15.0
2026-07-02,2454,聯發科,unclear,1.9623540902159877,4,0.5122831648470368,9,6,14056520.0,667092960.0,0.016875863897589327,0.42870133322710224,30,33537566107.0,2026-07-02,neutral,-0.042348926886007915,0.005719751742776126,-4.050152235753594,15,15.0
2026-07-02,2461,光群雷,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,47564500.0,2026-07-01,buy,0.5,0.11143695014662747,-0.026487730345110327,15,15.0
2026-07-02,2481,強茂,unclear,2.141260093379012,3,0.7137533644596707,8,7,9967400.0,237727440.0,0.0006026649679145158,0.8578060260722401,1,19482000.0,2026-06-17,neutral,0.0,-0.01546391752577314,4.854996381275023,15,15.0
2026-07-02,2489,瑞軒,unclear,0.37960239554909814,1,0.37960239554909814,9,6,4982470.0,39872100.0,0.005014032368498273,0.3646689071446353,2,62111400.0,2026-06-17,neutral,0.0,-0.13326413281803365,8.384346801070334,15,15.0
2026-07-02,2504,國產,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,199485000.0,2026-06-16,buy,0.5,0.1117241379310343,-0.07949323257387773,15,15.0
2026-07-02,2506,太設,unclear,0.0,0,,0,0,0.0,0.0,,0.0,2,12460870.0,2026-06-29,neutral,0.0,0.0,0.037393055220060874,15,15.0
2026-07-02,2528,皇普,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,21000000.0,2026-07-01,neutral,0.0,-0.06249999999999989,0.65616,15,15.0
2026-07-02,2534,宏盛,unclear,0.0,0,,0,0,0.0,0.0,,0.0,3,53090800.0,2026-06-16,buy,0.5,0.10039922216725057,0.020488916158731812,15,15.0
2026-07-02,2536,宏普,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,15120000.0,2026-06-22,neutral,0.0,0.12676056338028174,-0.6695469047619048,15,15.0
2026-07-02,2603,長榮,unclear,0.0,0,0.5848968213308225,6,9,-26122480.0,121976640.0,0.0006584867397560713,0.07497109895009292,4,163178960.0,2026-06-22,neutral,0.1993783389721322,-0.003769604570843581,3.3309326092040297,15,15.0
2026-07-02,2610,華航,lean_buy,1.2492436482044054,1,0.8328290988029369,8,7,20266440.0,116758430.0,0.0,0.9170677423841981,1,59400000.0,2026-06-18,buy,0.5,0.0,7.194652962962963,15,15.0
2026-07-02,2633,台灣高鐵,unclear,0.0,0,0.0,2,4,-44310.0,718450.0,0.0,0.0,1,20553900.0,2026-06-18,neutral,0.0,0.0,-0.03249745547073791,15,15.0
2026-07-02,2812,台中銀,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,29700000.0,2026-06-18,sell,-0.5,0.0,-1.019846,15,15.0
2026-07-02,2816,旺旺保,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,15159300.0,2026-06-15,sell,-0.5,-0.11538461538461531,-0.022296544035674472,15,15.0
2026-07-02,2834,臺企銀,unclear,0.9885923334057126,1,0.5126159200390468,7,8,-4930200.0,8150540.0,0.0,1.0,2,114025000.0,2026-06-29,buy,0.9285244463933348,0.07814896696548279,2.9011318938829205,15,15.0
2026-07-02,2845,遠東銀,unclear,0.0,0,,0,0,0.0,0.0,,0.0,1,140290701.0,2026-07-02,sell,-0.5,-0.020000000000000018,0.30519128990595035,15,15.0
2026-07-02,2881,富邦金,unclear,0.0,0,0.6205997219752162,7,8,1966060.0,111312750.0,0.0,0.0,6,3233630850.0,2026-07-01,buy,0.27472490405019484,0.012351694023539434,0.77534271560404,15,15.0
